Drug_ID	Drug	Y
649042	"O(c1cc(c2n[nH]c(c2)C(O)=O)ccc1OC)C"	0
2329625	"o1c(CNC2=N/C(=N/Cc3occc3)c3c2cccc3)ccc1"	0
654361	"O1c2c3C4(CC5N(CCc(c35)cc2OC1)C)CC\C(=N\O)CC4"	0
2059313	"S(c1n(c(nn1)CNC(=O)c1occc1)c1ccc(F)cc1)CC(OC)=O"	0
3236690	"Clc1c(C(=O)N2CCC(CC2)c2nc3n([nH]nc3c(=O)n2)Cc2ccc(OC)cc2)cccc1"	0
1316065	"S(=O)(=O)(NC(C)C)c1ccc(OCC(=O)Nc2c(F)cccc2)cc1"	0
2957997	"O=C(N1CCN(CC1)C(c1ccccc1)c1ccccc1)CC1N(C(=O)N(C1=O)CC)CC"	0
644710	"O=C1N(C(=O)CC1(CC)C)c1cc(O)c(cc1)C(O)=O"	0
2696974	"S(=O)(=O)(N1CCCC1)c1ccc(S(=O)(=O)Nc2c(cccc2)C(OCC)=O)cc1"	0
2145577	"Clc1ccc(c2oc(c(c3sc4n(n3)c(nn4)c3occc3)c2)C)cc1"	0
3244354	"O(C(=O)C(n1c(=O)c2nnn(c2nc1)c1ccc(OC)cc1)C)C"	0
880303	"O=c1n(nc(c2c1cccc2)c1ccc(OC)cc1)CC(=O)N(C)C"	0
658934	"S1C(Nc2c(c(ccc2)C)C)=NC(=O)C1"	0
554211	"Clc1c(c2sc(nn2)N)cccc1"	0
648688	"O1C(CCC1)CNC(=O)C(N(c1ccc(cc1)C)C(=O)CNC(=O)c1occc1)c1ccccc1"	0
971024	"O=C(n1nc(nc1N)c1cccnc1)CCc1ccccc1"	0
657854	"Clc1cc(Cn2c(=O)c3n(c(OCc4occc4)nc3n(c2=O)C)C)ccc1Cl"	0
3240013	"FC(F)(F)COCc1oc(C(=O)N2CCCCCC2)cc1"	0
2830165	"Clc1c(NC2C(O)CS(=O)(=O)C2)cccc1"	0
3245762	"O=c1n(C2CCCCC2)cc(c2c1n(c1c2cccc1)C)C(=O)NCCCN1CCCC1=O"	0
3240822	"Clc1c(C2N(CC(=O)N2OC)C(OC)=O)ccc(Cl)c1"	0
3239253	"S1c2c(N(CC)C(=O)C1)cc(C(=O)NC1CCCCC1)cc2"	0
5309332	"S(CC(=O)N1CCCC1)c1n(c(nn1)Cn1c2c(sc1=O)cccc2)c1ccccc1"	0
651456	"S(c1n(CCCCCC)c2c(n(c(=O)[nH]c2=O)C)n1)CCCC"	0
2922170	"O1c2cc(C(Cc3ccccc3)CC(O)=O)ccc2OC1"	0
648904	"O1C23C(C(C1C=C3)C(=O)NC1CCCCC1)C(=O)N(C2C(=O)NC1CCCCC1)C(C)C"	0
2164709	"FC(F)c1n2ncc(c2nc(C2CC2)c1)C(=O)Nc1c(cccc1)C(OC)=O"	0
645885	"O1C(CN(Cc2n(nnn2)C2CCCCC2)Cc2cc3c([nH]c2=O)cc(cc3C)C)CCC1"	0
5308474	"O1CCN(CC1)C(=O)c1oc(=O)c2c(c1c1ccc(cc1)C)cccc2"	0
5307140	"Clc1c(onc1C)C(=O)Nc1c(CC)cccc1"	0
665319	"s1c2c(CC(OC2)(C)C)c2c1n(c(=O)n(c2=N)Cc1occc1)Cc1ccc(OC)cc1"	0
603778	"o1c(c(cc1C)C(=O)Nc1ccc(cc1)C(O)=O)c1ccccc1"	0
3239286	"O(c1cc(CN(CCc2ncccc2)C)cc(OC)c1OC)C"	0
660924	"O1C2=C(C3(c4c(N(C3=O)CN3CCOCC3)cccc4)C(=C1N)C#N)C(=O)CC(C2)(C)C"	0
3000163	"S(c1n(c(nn1)C1CCCCC1)CC=C)C(C(=O)NCc1cc2OCOc2cc1)C"	0
1264947	"S(c1n(N)c(nn1)c1ccccc1)CC(=O)Nc1c(OC)ccc(NC(=O)C)c1"	0
2554278	"S(=O)(=O)(Nc1c(OCCOC)ccc(c1)C(F)(F)F)CCC"	0
5307815	"O=C1N(C(Nc2c(CC)cccc2)c2c1cccc2)c1nccc(c1)C"	0
2998527	"O1C(n2cc(c(=O)[nH]c2=O)C)C(O)C(O)C1COC(=O)c1ccccc1"	0
2945392	"O1C2(C(C(CC2)(C1=O)C)(C)C)C(=O)NCc1cccnc1"	0
2998975	"O=C(NC(c1ccccc1)C)c1c(NC(=O)COC(=O)c2c(onc2C)C)cccc1"	0
1013915	"O=C(N1CCc2c1cccc2)c1nc(C(=O)N2CCc3c2cccc3)ccc1"	0
819664	"O(c1ccc(C(=O)Nc2c(cccc2)C(=O)N)cc1)C"	0
649257	"O=c1[nH]c2c(cc1CN(c1c(cccc1)C)C(=O)CC)cc(OC)cc2"	0
2197468	"S(=O)(=O)(Nc1ccc(C(=O)N2CCOCC2)cc1)c1c2ncccc2ccc1"	0
2219829	"O=C1N(CCCC(=O)Nc2cc3c(n(c4c3cccc4)CC)cc2)C(=O)CC1"	0
2951314	"OC1=C(C(N(CCN(CC)CC)C1=O)c1ncccc1)C(=O)c1oc(cc1)C"	0
2770929	"S(=O)(=O)(N1CC2CC(C1)c1n(C2)c(=O)ccc1)c1ccc(N)cc1"	0
2772126	"S(CCC(=O)N1C(CCCC1C(O)=O)C)C(=O)C"	0
650510	"Clc1ccc(c2nc(sc2)NC)cc1"	0
659532	"S(c1nc(c2CCCCc2c1C#N)c1ccccc1)CC(=O)N"	0
3245189	"S(=O)(=O)(NCCC(=O)N1CCc2c1cccc2)c1c2nsnc2ccc1"	0
648899	"O1c2n[nH]c(c2C(c2c(OC)c(OC)ccc2)C(=C1N)C#N)CC(OC)=O"	0
3241343	"S(=O)(=O)(N1CCOCC1)c1cc2c([nH]cc(C(=O)N3CCCC3)c2=O)cc1"	0
665807	"S1(=O)(=O)CC2N(C(/SC2C1)=N/C(=O)CCCC(O)=O)CC=C"	0
656261	"S(=O)(=O)(NC1CCCCCC1)c1ccc(C(=O)NC2CC2)cc1"	0
3241753	"O1CCN(C(CNC(=O)c2occc2)c2cccnc2)CC1"	0
828454	"O=c1n(CCCn2ccnc2)c(nc2c1cccc2)c1ccccc1"	0
5806166	"s1c(c2c(/[nH][nH]c2)=C2/C(=O)C=C(OC)C=C2)cnc1C"	0
5307286	"S(c1n(CCc2ccccc2)c(nn1)Cc1n(ccc1)C)CC(=O)Nc1cc(F)ccc1"	0
646264	"O1CCN(CC1)c1ccc(NC(=O)c2ncc(nc2)C)cc1"	0
658530	"O=C(c1c(N(C)C)cccc1)c1c(N(C)C)cccc1"	0
5739590	"S(=O)(=O)(/N=C(/N1CCN(CC1)c1ccc(OC)cc1)Nc1nc(cc(n1)C)C)c1ccccc1"	0
2947713	"O=C1N(CC(C1)C(=O)NCC=C)c1ccc(OCC(=O)NCc2ccccc2)cc1"	0
3244371	"S(=O)(=O)(c1cc2CC(N(c2cc1)C(=O)CC)C)CCC(=O)Nc1sccn1"	0
2108058	"S(=O)(=O)(Nc1ccc(OC)cc1)c1cc2nc(oc2cc1)Nc1cc2OCCOc2cc1"	0
3245459	"S1c2c(N(CC(OCC)=O)C(=O)C1)cccc2"	0
2308189	"S(=O)(=O)(Nc1c(cc(cc1)C)C)c1cc(ccc1)C(O)=O"	0
2570985	"O(c1c(OCC)ccc(c1)C(OCC(=O)Nc1nc(OC)cc(OC)n1)=O)CC"	0
618900	"O=C1NC2(N=C3C41CCCC3CN(C4)CC)CCCCC2"	0
3237579	"O1c2c(OCC1)ccc(Nc1n3c(nc1c1oc(cc1)C)cncc3)c2"	0
654048	"s1nc2c(NC(=O)C(C)C)cccc2n1"	0
1355632	"O(C(=O)c1cc(OC)c(OC)c(OC)c1)c1c(N)cccc1"	0
5309878	"o1c2c(c3n(ncc3c1=O)CC(=O)N(CCC(C)C)Cc1occc1)cc(cc2)C"	0
659534	"Clc1cc(n2c(=O)c3c([nH]c2=O)cc(OC)c(OC)c3)ccc1"	0
1252154	"Fc1c(c2oc(cc2)C(=O)Nc2c(OC)cccc2)cccc1"	0
662668	"S1C(c2c(n([nH]c2=O)C2CCCCCC2)NC(=O)C1)c1cc(OC)c(OC)cc1"	0
651841	"O=C(N1CCC(NC(=O)c2ccc(OCC)cc2)CC1)NCc1ccccc1"	0
649144	"s1c(NC(=O)C2OCCC2)nnc1CCC"	0
655755	"Fc1ccc(C(=O)NC2CCN(CC2)C(=O)Nc2cc(cc(c2)C)C)cc1"	0
3243491	"O=C(N1CCN(CC1)c1ncccc1)Cn1ncc2c1c1c(oc2=O)cccc1"	0
718626	"s1c2c(N3CCN(CC3)CC)nc(nc2n(c1=S)C)C"	0
2087821	"S1CC(=O)N(CCNC(=O)CSc2n(nnn2)c2cc(ccc2)C)C1=O"	0
3243018	"S(=O)(=O)(Nc1c(OC)cc(OC)cc1)c1cc2CCC(=O)Nc2cc1"	0
2999643	"O=C1N(C(=O)NC1(CC(C)C)C)CCN1C(=O)c2c(C1=O)cccc2"	0
647811	"O=C(N1CC(CCC1)c1nc2n([nH]nc2c(=O)n1)Cc1c(ccc(c1)C)C)C1CCC1"	0
976503	"O=C(Nc1ccc(cc1)C(=O)NCc1cccnc1)CCCC(O)=O"	0
3237107	"O(C(=O)N1CCC(N(C(CC)C)C(=O)Nc2cc(OC)ccc2)CC1)CC"	0
5307262	"Brc1ccc(S(=O)(=O)Cc2oc(C(=O)N3CCCCCC3)cc2)cc1"	0
3244921	"S(=O)(=O)(N1CCSC1C(O)=O)c1ccc(NC(=O)C)cc1"	0
664330	"s1c(NC(=O)CCC(=O)N2CCN(CC2)CCc2ccccc2)nnc1CC"	0
661299	"O=C(N(c1ccccc1)c1ccccc1)n1ccnc1"	0
3237308	"OC(=O)C(NC(=O)c1c(NC(=O)c2occc2)cccc1)C(C)C"	0
5309403	"Clc1c(CNC(=O)c2oc(CS(=O)c3c(OC)cccc3)cc2)cccc1"	0
730698	"s1c(C(OCCN2C(=O)c3c(C2=O)cccc3)=O)ccc1"	0
894054	"s1c(c2n(c(CCC(O)=O)cc2)c2cc(ccc2)C(=O)C)ccc1"	0
2106262	"S(CCCC(=O)c1ccc(F)cc1)c1n(c(nn1)c1c(occ1)C)C"	0
3243065	"S=c1n(CCCC(=O)N2CCN(CC2)c2c(ccc(c2)C)C)c(=O)c2c([nH]1)cc1OCOc1c2"	0
3825	"OC(=O)C(c1cc(ccc1)C(=O)c1ccccc1)C"	0
660400	"O=C(N1CCC(N2CCN(CC2)c2ccccc2)CC1)CCC1CCCC1"	0
1266904	"N1(CCN(CC1)c1nc(nc(n1)n1ccnc1)c1ccccc1)c1ccccc1"	0
5092	"O(C1CCCC1)c1cc(C2CNC(=O)C2)ccc1OC"	0
1190244	"s1c2nc3n(nc(NCc4occc4)c4c3cccc4)c(=O)c2c(c1C)C"	0
2534881	"S(=O)(=O)(N1CCN(CC1)C(=O)CN1CCc2c(C1)cccc2)c1ccccc1"	0
5309220	"O=C(NCCC(C)C)Cn1nc2CCCCCc2c1"	0
1298869	"S(=O)(=O)(N(CC(=O)Nc1cc(SC)ccc1)C)c1ccc(F)cc1"	0
2999848	"O=C(NC12CC3CC(C1)CC(C2)C3)C=1OCCOC1"	0
545057	"S(=O)(=O)(N1CCN(CC1)c1c(F)cc(cc1)C(=O)CCC)c1ccccc1"	0
652397	"O=C(NC1CC2N(C(C1)CCC2)Cc1ccccc1)COC"	0
665307	"S(c1n(Cc2occc2)c(nn1)c1cc(OC)ccc1)CC(OC(C)C)=O"	0
718139	"O(C(=O)c1nnn(c1C)c1c(cccc1)C#N)CC"	0
2286174	"O=C(N(CC)CC)Cn1c(=O)c2c(nc1)cccc2"	0
2838740	"O1C(=C(C(c2ccoc2)C(=C1N)C#N)C(OCC)=O)C"	0
2999217	"FC(F)(F)c1ccc(N2CCN(CC2)C(=O)c2oc3c(c2C)cccc3)nc1"	0
647558	"O=C(N(C(c1ccncc1)C(=O)NCc1occc1)c1c(ccc(c1)C)C)Cn1nnc2c1cccc2"	0
889773	"o1c(C(=O)Nc2c(N3CCCC3)cccc2)cc2c1cccc2"	0
650563	"O(CCn1nnnc1N)c1nonc1C"	0
2114094	"O1c2c(OCC1)ccc(NC(=O)CN(CC)CC(=O)Nc1noc(c1)C)c2"	0
694186	"O(C(=O)C1CCCCC1)Cn1nnc2c(c1=O)cccc2"	0
5771385	"O=C(C=1C(n2[nH]nnc2=NC1C(OC)=O)c1cc(OC)c(O)cc1)c1ccccc1"	0
5307550	"S(=O)(=O)(N(CC(=O)NC1CCCCC1)c1ccc(OCC)cc1)c1c(onc1C)C"	0
4339369	"S(C(C)(C)C)CCNC(=O)CSc1ccccc1"	0
3240591	"S(=O)(=O)(N1CCC(CC1)C(=O)NCCc1ccccc1)c1c2nonc2ccc1"	0
944503	"N1CN(Cc2ccccc2)CN=C1NC#N"	0
3239729	"S(=O)(=O)(N1CCC(CC1)C(=O)Nc1sc2c(n1)ccc(c2)C)c1c2nsnc2ccc1"	0
3238617	"Clc1cc(N2CCN(CC2)CCCNC(=O)c2ccc(N3CCCC3=O)cc2)ccc1"	0
1306434	"O1CCN(CC1)c1nc(Nc2ccc(c3oc4c(n3)cccc4)cc2)nc(OC)n1"	0
650684	"S(=O)(=O)(N1CCC(NC(=O)COC)CC1)c1ccc(cc1)C(O)=O"	0
653228	"Clc1c(Cn2nnc3c(NCCN4CCOCC4)ncnc23)cccc1"	0
5389198	"FC(F)C(=O)CC(/NO)=C1/C(=O)C=CC=C1"	0
646214	"S(CC(=O)N1CC(CCC1)C)c1n(c(nn1)c1cccnc1)c1ccc(OC)cc1"	0
874726	"s1c(N)c(c(c2ccncc2)c1)C(OCC)=O"	0
3246767	"O1C(CCC1)CNC(=O)C(C1CCCCCC1)C(OC)=O"	0
648982	"S(c1n(CCCC)c(nn1)c1occc1)CC(=O)NCc1occc1"	0
5308444	"Clc1cc(OCc2oc(NCc3occc3)c(n2)C#N)ccc1"	0
702896	"S(CC(=O)N1C(C=C(c2c1cc(cc2)C)C)(C)C)c1n(ccn1)C"	0
6603580	"S(=O)(=O)(N1CCC(CC1)C(OCC)=O)c1c([nH]nc1C)C"	0
655342	"S(=O)(=O)(N(CC(=O)NCc1ccc(OC)cc1)c1c(OCC)cccc1)C"	0
3239588	"S(=O)(=O)(N1CCCCCC1)c1ccc(NC2N(Cc3ccccc3)C(=O)c3c2nccc3)cc1"	0
1262670	"S(c1n(c(nn1)CNC(=O)c1cc(OC)c(OC)cc1)CC)CC(=O)c1ccc(OC)cc1"	0
2490449	"S(c1n(Cc2occc2)c(=O)c2c(n1)cccc2)Cn1nnc2c(c1=O)cccc2"	0
1011581	"S(=O)(=O)(N1CCCCC1)c1ccc(NC(=O)Nc2ccccc2)cc1"	0
648129	"O1c2c(OCC1)ccc(c1nc3c(c(c1)C(O)=O)cc(cc3)C)c2"	0
649445	"O=C(N1CCCc2c1cccc2)Cn1nnc2c(c1=O)cccc2"	0
651656	"Clc1ccc(c2[nH]n3c(nc(c(CCC(OCC)=O)c3=O)C)c2)cc1"	0
653177	"S(c1n(CC)c(nn1)c1ccncc1)CC(=O)Nc1cc(NC(=O)c2sccc2)ccc1"	0
2053484	"O(c1cc(N2CCN(CC2)Cc2[nH]c3c(c(=O)n2)cccc3)ccc1)C"	0
3238928	"O1C(CCC1)CNC(=O)c1oc2c(c3c(OC(CC3=O)(C)C)cc2)c1C"	0
645767	"s1c2c(CCCC2)c2c1nc([nH]c2=O)CN(C1CCCC1)C(=O)c1sccc1"	0
654108	"S(c1n(c(nn1)c1c(occ1)C)C)CC(=O)Nc1c(cccc1)C(OC)=O"	0
664834	"O(C1C2(C(C(C1)CC2)(C)C)C)C(=O)CCn1ccnc1"	0
2932710	"O(C(CC)C(=O)Nc1noc(c1)C)c1ccccc1"	0
54703727	"Oc1c2c(n(CCCCC)c(=O)c1C(=O)NCc1ncccc1)cccc2"	0
2998827	"S(c1n(CCN2CCOCC2)c(nn1)C(N(C)C)CC)CCNCCO"	0
650447	"Clc1ccc(NC(=O)N2CCC(CC2)c2onc(n2)c2sccc2)cc1"	0
652556	"s1c(N(CCC#N)CCC#N)nnc1C"	0
5307445	"S(CC(=O)NC1CCCC1)c1n(c(nn1)Cc1n(ccc1)C)c1ccc(OC)cc1"	0
2294488	"O(c1cc2c(cc1)cccc2)Cc1oc(nn1)c1cc(OC)c(OC)cc1"	0
3237072	"O1C2(N(C(=O)NC(C2)c2c1cccc2)c1cc(C(=O)N2CCN(CC2)c2ncccc2)ccc1)C"	0
1280861	"S(Cc1cc(ccc1)C#N)c1oc(nn1)c1ccc(OC)cc1"	0
836140	"Oc1cc(NC(=O)c2ccccc2)ccc1"	0
650936	"s1c(N(CCOC)C(=O)c2cc(OC)ccc2)nnc1c1ccncc1"	0
661664	"O=c1n(CCCOC)c(nc2n(c3nc4c(nc3c12)cccc4)CCc1ccccc1)C"	0
3242211	"S(C=1N(CCN1)C(=O)c1oc2c(c1)cccc2)Cc1cccnc1"	0
644818	"s1c(cc(c1N)C(=O)c1sccc1)C"	0
1277248	"S(c1n(c(nn1)c1ccc(OC)cc1)c1ccccc1)Cc1oc(nn1)c1ccccc1"	0
662388	"O(CCCn1c2nc3c(nc2c(c1N)C(=O)NC(CC)C)cccc3)C"	0
3242838	"Clc1sc2c(n(CC(=O)N3C(CCCC3)CC)c(c2)C(OC)=O)c1"	0
5310513	"S(c1nn2c(nnc2cc1)c1cc(OC)c(OC)cc1)CC(OC)=O"	0
5070	"s1c2c(nc1N)ccc(OC(F)(F)F)c2"	0
2392716	"Brc1c(C(=O)CSc2ncccn2)cccc1"	0
5308803	"O1C(CC(=O)Nc2c(cc(N(CC)CC)cc2)C)C(=O)Nc2c1cccc2"	0
3245080	"Brc1c(NC(=O)c2noc(c3c(OC)cccc3)c2)c(F)cc(F)c1"	0
2932478	"Fc1c(NC(=O)C2C3CC(C2C(O)=O)CC3)cc(F)cc1"	0
1244790	"FC(F)(F)c1n2nc(C(=O)N3CCCCC3)cc2nc(c1)c1ccc(OC)cc1"	0
6603445	"o1c(Cn2nnnc2CN2CCN(C3CCCC3)CC2)ccc1"	0
2941853	"OC(=O)CC12CC3(CC(C1)CC(C3)C2)C(NC(=O)C)C"	0
2789634	"O=C(Nc1cc(ccc1)C(OCCC)=O)C(C)(C)C"	0
5308340	"Clc1ccc(c2nn(c3sc(C(=O)NCCCN4CCOCC4)cc23)C)cc1"	0
658666	"S(CC(=O)NC(C)(C)C)c1n(CC)c(O)cc(=O)n1"	0
2088635	"S(=O)(=O)(N1CCN(CC1)C(=O)Cn1c(=O)c2c(s\c1=C/C#N)cccc2)c1ccccc1"	0
740271	"o1c2c(c3n(CCCN4CCN(CC4)C)cnc3c1=O)cccc2"	0
2978089	"O(C(C(=O)NC1CCCC1)C)c1c(cccc1)C"	0
3243333	"o1c2c(n(CCC(=O)NCCOC)c1=O)cccc2"	0
648833	"S(CC(=O)N1CCC(CC1)C)c1n(c2ncccc2)cnn1"	0
2227967	"S(=O)(=O)(NCCOc1ccccc1)c1cc2c(n(c(=O)n(c2=O)CC)CC)cc1"	0
662145	"S(c1n(c2ccc(OCC)cc2)c(nn1)c1cccnc1)Cc1ccc(cc1)C#N"	0
2507423	"S(CC(=O)c1c(n(c(c1)C)c1cc2OCOc2cc1)C)c1sc(nn1)C"	0
5875505	"o1c2c(CCCC2)c/2c1C=CC(=O)C2=C\Nn1cnnc1"	0
2999662	"S1C(NC(=O)CN2C(=O)C3C(CC=CC3)C2=O)=NCC1"	0
695027	"O=C(N1CCN(CC1)Cc1ncccc1)Cc1ccccc1"	0
653324	"O=C(c1cc2CCCCc2cc1)COC(=O)c1nccnc1"	0
1294862	"O=C1C=2C3(N=C(NC2CCC1)Nc1oc2c(n1)cccc2)CCCCC3"	0
3240622	"S(CC(=O)Nc1noc(c1)C)c1snc(n1)c1cc(ccc1)C"	0
766509	"O(C(=O)c1c(Nc2c(N)cccc2)cc(nc1C)C)CC"	0
5307938	"o1nc(c2CCCCc12)C(=O)NCC(C)C"	0
661192	"N1(CCCC1)c1ncnc2n(ncc12)c1ccccc1"	0
969943	"S=c1n(c2c(cccc2)C)c(n[nH]1)c1ccncc1"	0
354966	"OC(=O)c1[nH]c2c(c3c(cc2)cccc3)c1"	0
1245639	"s1c2c(c(C(=O)N3CCCCCC3)c1)cccc2"	0
662099	"Clc1c(c(N2C(=O)C(N(O)c3ccccc3)CC2=O)ccc1)C"	0
3000019	"S(Cc1nc2n(c(cc(n2)C)C)c1)c1sc(nn1)N"	0
650384	"O=C(N1CCN(CC1)c1ccccc1)COC(=O)c1ncccc1"	0
2983201	"o1c(C2N=C(N3CCCCC3)NC(=O)C2C(OCC)=O)ccc1"	0
655669	"S(=O)(=O)(N(CC(=O)NC(C)(C)C)c1cc(OC)c(OC)cc1)c1ccccc1"	0
3239092	"O(C(=O)N1CCN(CC1)C1=C(NCCc2cc(OCC)c(OCC)cc2)C(=O)C1=O)CC"	0
5310337	"S(c1nn2c(nnc2cc1)c1ccncc1)CC(=O)Nc1cc(OC)ccc1"	0
3238292	"o1nc(cc1C(C)C)C(=O)Nc1ccc(CC)cc1"	0
2872104	"S(=O)(=O)(N(CP(O)(=O)C(O)c1ccccc1)C)C"	0
654772	"O(c1cc2cc(CN(CCCO)C(=O)C)c(=O)[nH]c2cc1)CC"	0
1398027	"O=c1nc([nH]c(c1CCC(C)C)C)Nc1nc2c(c(n1)C)cc(OC)cc2"	0
647824	"Clc1c(nsc1Cl)C(OC(C(=O)NCc1sccc1)C)=O"	0
2079373	"S(=O)(=O)(N1CCCCC1)c1ccc(SCc2nc3sccn3c(=O)c2)nc1"	0
2213080	"Clc1cc(NC(=O)CSc2n(c(nn2)CN2CCOCC2)c2ccccc2)ccc1OC"	0
2876195	"O=C1N(C(=O)C2C1C1CC2C=C1)CNc1ccc(cc1)C"	0
665987	"Clc1c(c2nc(on2)CCC(=O)NCCCOC)cccc1"	0
67869	"FC(F)(F)c1cc(N)c(cc1)C(O)=O"	0
2353476	"S(=O)(=O)(N1CCCC1)c1ccc(cc1)C(OCC(=O)Nc1c(cccc1)C#N)=O"	0
934744	"FC(F)(F)C(NC(=O)NCc1cccnc1)(CC)C(F)(F)F"	0
648926	"S(CC(=O)NC1CCCC1)c1oc(nn1)c1c(n(nc1)c1cc(c(cc1)C)C)N"	0
644601	"S(=O)(=O)(NC(CCC(O)=O)C(O)=O)c1ccc(cc1)c1ccccc1"	0
3238742	"s1c(N2CC(CCC2)C(=O)NCCCN2CCN(CC2)CC)nnc1n1cccc1"	0
2621024	"Clc1cc2c(OCOC2)c(COC(=O)c2cc(S(=O)(=O)NC)ccc2)c1"	0
663097	"O=C1N(CC(C1)c1n(c2c(n1)cccc2)CC=C)c1ccc(cc1)C"	0
696134	"o1c(NCCN2CCCCC2)c(nc1c1ccccc1)C#N"	0
657948	"S(=O)(=O)(Nc1onc(c1C)C)c1ccc(NC(NC(=O)C)(C(F)(F)F)C(OCC)=O)cc1"	0
882525	"O1CCN(CC1)Cc1ccc(cc1)C(=O)NCc1ccc(cc1)C"	0
2953957	"Clc1c(S(=O)(=O)NCC(CN(C)C)C)cc(Cl)cc1"	0
658250	"OC12C(N(O)CC1C)CCc1nonc21"	0
2036384	"O(CCN1CNC(=NC1)Nc1nc2c(c(n1)C)cc(CC)cc2)C"	0
665792	"Clc1ccc(c2c3n(nc2C)c(N2CCN(CC2)C(=O)c2occc2)cc(n3)C)cc1"	0
658088	"s1cc(C2C3C4N(C(CC4)C=C3C(=C(N)C2(C#N)C#N)C#N)C)cc1"	0
798936	"S(=O)(=O)(Nc1cc(OC)ccc1)c1ccc(NC(=O)C)cc1"	0
5110096	"S(=O)(=O)(N(CC)CC)c1ccc(cc1)C(=O)Nc1sc(nn1)C(C)C"	0
5309370	"O1CCN(CC1)CCNC(=O)c1c(c([nH]c1C)C(OCC)=O)C"	0
655119	"S(c1oc(nn1)COc1cc2c(cc1)cccc2)CC#N"	0
651813	"s1c2c(CCCC2)c2c1nc(nc2SCC(=O)NCc1occc1)CC"	0
2941095	"S(C=1NC(=C(C(C1C#N)c1occc1)C(=O)Nc1cc(ccc1)C(F)(F)F)C)CC(OCC)=O"	0
3236674	"Brc1oc(C(=O)Nc2cc3nn(nc3cc2)c2ccccc2)cc1"	0
2868527	"S(=O)(=O)(NCCCN1CCOCC1)c1c2c(c(OCC)cc1)cccc2"	0
3238478	"O(CCC(C)C)c1ccc(C(=O)CCNC(C)C(O)=O)cc1"	0
644531	"o1c(nc2c1cccc2)C1CCN(CC1)C(=O)Nc1c(cccc1C)C"	0
4260895	"S(c1n(CCc2ccccc2)c2c(n(c(=O)[nH]c2=O)C)n1)c1sc(nn1)C"	0
802312	"O1CCC(CC1)(C(=O)N1CCCC1)c1cc(OC)c(OC)cc1"	0
2906114	"S1(=O)(=O)CC(NC(=O)N2CCCCC2)(CC1)C"	0
663784	"O1c2n[nH]c(c2C2(c3c(N(C2=O)CC=C)cccc3)C(=C1N)C#N)CCC"	0
3243484	"S=c1n(c(=O)c2cc(N3CCOCC3)ccc2[nH]1)Cc1occc1"	0
5308302	"s1c(C(=O)N2CCN(CC2)C(=O)c2occc2)cc2c1c1c(oc2=O)ccc(c1)C"	0
645440	"O=C(NCCc1[nH]c2c(n1)cccc2)CN1CCC(n2nnc3c2ccc(c3)C)CC1"	0
5310025	"s1c2n(cc(n2)CCNC(=O)CCc2ccc(OC)cc2)c(c1)C"	0
3245310	"Fc1cc(NC(=O)CN2CCN(CC2)CC(=O)Nc2ccc(OCC)cc2)ccc1F"	0
2299290	"O(CCCNCCCOC)c1cc(OCC)ccc1"	0
2384734	"S(Cc1ccc(cc1)C(OC)=O)c1sc(nn1)N"	0
2968760	"S(=O)(=O)(N1CCOCC1)c1ccc(NC(=O)C(N(S(=O)(=O)C)c2ccc(cc2)C)C)cc1"	0
655988	"O(c1cc(c2nn3c(N4CCCC4)c(c(nc3c2)C)CC)cc(OC)c1)C"	0
2330836	"S(c1c(n(Cc2ccccc2)c(=O)[nH]c1=O)N)c1ccccc1"	0
714587	"O(C(=O)C=1C(C(=C(N(C1C)C)C)C(OC)=O)c1ncccc1)C"	0
663752	"O=c1n2c(nc3n(CCCCC)\c(=N\C(=O)C)c(cc13)C#N)cccc2"	0
658908	"s1c(NC(=O)CN2CCN(CC2)C)nc(c2ccccc2)c1"	0
1289158	"Clc1c(c2nc(on2)CN2CCN(CC2)c2c(F)cccc2)ccc(Cl)c1"	0
4298832	"s1c(C(N2CCc3c(C2)cccc3)c2cc(OC)ccc2)c(O)n2nc(nc12)C"	0
878739	"O1C(=N/C(=C/N(C)C)C1=O)c1cc(OC)ccc1"	0
2859344	"O=C1Nc2c(NC1CC(=O)NCc1ccccc1)cc(c(c2)C)C"	0
2598892	"S(=O)(=O)(N(C)C)c1ccc(cc1)C(=O)Nc1cc(ccc1)C"	0
3237286	"s1c(N2CCC(CC2)C(=O)NCCc2ccc(OCC)cc2)nn2c1nc(cc2=O)C"	0
3235675	"O(C(=O)c1c2n([nH]c1)c(=O)cc(n2)C)C"	0
3241488	"O=C(Nc1cc(OC)ccc1)Cn1nnc(c1N)C(=O)Nc1ccccc1"	0
6602551	"S(CC(=O)NCc1cc2OCOc2cc1)c1[nH]nc(c(=O)n1)C"	0
3242338	"O1C(CCC1)CNC(=O)CNC(=O)c1nn(c(=O)c2c1cccc2)c1ccc(OC)cc1"	0
2313814	"Fc1ccc(n2c(c(cc2C)C(=O)CNCc2occc2)C)cc1"	0
1166435	"S(=O)(=O)(N1CCC(CCCC2CCN(S(=O)(=O)N(C)C)CC2)CC1)N(C)C"	0
3245367	"Clc1cc(n2c(SC(CC)C(=O)NCCOC)nc3nnc(c3c2N)C)ccc1"	0
712556	"O=C(N1CCN(CC1)Cc1c(OC)cccc1)COc1ccccc1"	0
